Llama_ROUGE-1,Llama_ROUGE-2,Llama_ROUGE-L,Llama_BLEU-1,Llama_BLEU-2,Llama_BLEU-3,Llama_BLEU-4,Llama_BLEU,Llama_METEOR,Llama_BERTScore-F1,id
0.4224,0.2013,0.2609,0.3333,0.2041,0.1283,0.0858,0.0858,0.2952,0.1674,2950
0.4481,0.2427,0.3402,0.2724,0.1959,0.144,0.1041,0.1041,0.2409,0.2312,2951
0.3161,0.1479,0.2125,0.0679,0.0463,0.0363,0.0293,0.0293,0.1351,0.0505,2952
0.3804,0.1491,0.1963,0.2299,0.1462,0.091,0.0547,0.0547,0.1639,-0.073,2953
0.3543,0.1156,0.2743,0.2647,0.1448,0.0748,0.0454,0.0454,0.2943,0.2428,2954
0.2933,0.0946,0.1867,0.1954,0.0826,0.0431,0.0176,0.0176,0.2118,0.1296,2955
0.3676,0.1493,0.2059,0.2069,0.1097,0.0657,0.0241,0.0241,0.207,0.2029,2956
0.2787,0.05,0.1639,0.1529,0.0427,0.013,0.0072,0.0072,0.233,0.1893,2957
0.1333,0.0104,0.0821,0.0314,0.0041,0.0021,0.0015,0.0015,0.0397,-0.2508,2958
0.2969,0.0952,0.1562,0.1705,0.0767,0.0409,0.0168,0.0168,0.2899,0.1009,2959
0.3004,0.0779,0.1631,0.1603,0.0721,0.0441,0.0148,0.0148,0.1423,0.0837,2960
0.3511,0.124,0.2748,0.2468,0.1396,0.0804,0.0289,0.0289,0.2972,0.254,2961
0.4025,0.1146,0.2767,0.1618,0.0685,0.0166,0.0082,0.0082,0.1737,0.0317,2962
0.4607,0.2045,0.3146,0.4031,0.2437,0.1269,0.0698,0.0698,0.2507,0.3236,2963
0.386,0.1625,0.2175,0.1448,0.0932,0.0616,0.0356,0.0356,0.198,0.2486,2964
0.1944,0.0563,0.1528,0.1467,0.0771,0.0433,0.0183,0.0183,0.08,-0.1353,2965
0.4277,0.152,0.2659,0.3032,0.1603,0.082,0.0279,0.0279,0.1954,0.1134,2966
0.3288,0.0556,0.2055,0.225,0.0755,0.0418,0.0175,0.0175,0.1661,-0.0708,2967
0.4076,0.134,0.2275,0.2171,0.1022,0.0194,0.0085,0.0085,0.1667,0.2245,2968
0.4493,0.2311,0.2819,0.2662,0.1791,0.1404,0.116,0.116,0.2858,0.2355,2969
0.5172,0.2558,0.3563,0.3351,0.217,0.1496,0.1127,0.1127,0.3132,0.414,2970
0.3085,0.0645,0.2234,0.2233,0.0795,0.0182,0.0087,0.0087,0.157,0.0409,2971
0.5,0.2727,0.3443,0.2142,0.1457,0.1067,0.0828,0.0828,0.2638,0.3814,2972
0.2892,0.0732,0.2048,0.1293,0.0511,0.0139,0.0073,0.0073,0.1128,-0.0656,2973
0.326,0.0622,0.1762,0.1734,0.0648,0.0137,0.0063,0.0063,0.1376,0.1239,2974
0.48,0.2543,0.3429,0.3421,0.1856,0.1054,0.0606,0.0606,0.2676,0.4883,2975
0.3243,0.1093,0.2054,0.1905,0.1002,0.0645,0.0395,0.0395,0.1866,0.0663,2976
0.4286,0.1111,0.2308,0.3149,0.168,0.1044,0.0694,0.0694,0.2383,0.1963,2977
0.4306,0.1408,0.2917,0.2821,0.1482,0.0954,0.0694,0.0694,0.266,0.221,2978
0.3164,0.0457,0.2034,0.2094,0.0816,0.0523,0.0353,0.0353,0.1902,0.0972,2979
0.3788,0.1538,0.2121,0.2469,0.1361,0.0777,0.0495,0.0495,0.2721,0.2568,2980
0.1818,0.0504,0.1488,0.0779,0.0101,0.0052,0.0037,0.0037,0.0854,-0.0487,2981
0.469,0.2378,0.3586,0.3095,0.2202,0.1606,0.1113,0.1113,0.3075,0.267,2982
0.4724,0.1421,0.2915,0.3338,0.1562,0.0878,0.0597,0.0597,0.2493,0.298,2983
0.5647,0.3095,0.4353,0.3976,0.2412,0.1422,0.0435,0.0435,0.3589,0.3098,2984
0.4561,0.1302,0.2573,0.3612,0.1756,0.0725,0.0263,0.0263,0.2336,0.2724,2985
0.3826,0.1404,0.2522,0.1977,0.1079,0.0652,0.0202,0.0202,0.2079,0.1821,2986
0.573,0.4773,0.4944,0.4945,0.4385,0.3972,0.3577,0.3577,0.4747,0.38,2987
0.6328,0.2514,0.3616,0.4362,0.2271,0.1039,0.0333,0.0333,0.3774,0.4033,2988
0.2128,0.0576,0.156,0.093,0.0331,0.0109,0.0063,0.0063,0.1657,0.0889,2989
0.4554,0.17,0.2673,0.2304,0.1301,0.0771,0.0421,0.0421,0.2139,0.3114,2990
0.4074,0.1028,0.1852,0.2275,0.069,0.015,0.007,0.007,0.1853,0.2967,2991
0.2994,0.0848,0.1796,0.2651,0.1393,0.0896,0.0547,0.0547,0.2316,0.0785,2992
0.4417,0.1739,0.2454,0.2855,0.1733,0.1063,0.0357,0.0357,0.2217,0.3042,2993
0.5455,0.2653,0.3939,0.4791,0.3255,0.2447,0.1884,0.1884,0.3918,0.3386,2994
0.3732,0.1449,0.2297,0.2433,0.1523,0.1038,0.0723,0.0723,0.1828,0.1658,2995
0.3608,0.0938,0.2165,0.1875,0.0545,0.0134,0.0066,0.0066,0.1268,0.1396,2996
0.2211,0.1015,0.1508,0.0744,0.053,0.0395,0.0319,0.0319,0.0955,-0.0992,2997
0.5349,0.3438,0.4419,0.3033,0.2388,0.1845,0.1452,0.1452,0.3246,0.2564,2998
0.1325,0.0,0.106,0.1221,0.0123,0.0058,0.004,0.004,0.0637,-0.0673,2999
0.4675,0.2009,0.2684,0.2717,0.1633,0.1123,0.0785,0.0785,0.274,0.2918,3000
0.6609,0.381,0.4721,0.4918,0.3577,0.2588,0.1932,0.1932,0.4021,0.5,3001
0.41,0.1857,0.3013,0.1987,0.1342,0.1003,0.0777,0.0777,0.1626,0.2374,3002
0.3218,0.093,0.1954,0.2758,0.1468,0.0901,0.064,0.064,0.2084,0.0659,3003
0.4494,0.1818,0.3258,0.3933,0.2316,0.1351,0.0732,0.0732,0.3193,0.29,3004
0.2951,0.1,0.1475,0.1728,0.0805,0.0435,0.018,0.018,0.3543,0.2658,3005
0.2727,0.0923,0.2273,0.1279,0.0388,0.0121,0.0068,0.0068,0.1924,0.0886,3006
0.3307,0.08,0.2047,0.2368,0.1124,0.0555,0.022,0.022,0.3155,0.1587,3007
0.2803,0.0516,0.1656,0.1922,0.0706,0.0187,0.0097,0.0097,0.157,0.1444,3008
0.2549,0.08,0.1569,0.1053,0.0375,0.0124,0.0071,0.0071,0.2078,0.0015,3009
0.3828,0.1159,0.201,0.1792,0.0835,0.0358,0.0132,0.0132,0.1479,0.1466,3010
0.2411,0.0857,0.1702,0.0649,0.0339,0.0143,0.0053,0.0053,0.0927,0.0085,3011
0.5632,0.3023,0.4483,0.4419,0.2884,0.1811,0.1211,0.1211,0.3911,0.356,3012
0.4094,0.1302,0.2807,0.3415,0.1718,0.1034,0.0612,0.0612,0.2765,0.045,3013
0.4196,0.1418,0.2517,0.2927,0.1472,0.0815,0.0512,0.0512,0.2993,0.2278,3014
0.5414,0.2682,0.2983,0.4391,0.3002,0.2028,0.1308,0.1308,0.3698,0.2525,3015
0.2845,0.0609,0.1379,0.1209,0.043,0.0099,0.0047,0.0047,0.1002,0.0953,3016
0.494,0.1687,0.3426,0.3145,0.1657,0.0885,0.0458,0.0458,0.2591,0.1197,3017
0.2963,0.0943,0.2037,0.1714,0.0705,0.0418,0.0182,0.0182,0.2748,-0.0171,3018
0.54,0.2424,0.36,0.438,0.2894,0.1814,0.1165,0.1165,0.3333,0.2769,3019
0.4432,0.1749,0.2811,0.3514,0.2165,0.1165,0.0366,0.0366,0.2702,0.2395,3020
0.3,0.1008,0.1692,0.1104,0.0566,0.0343,0.0242,0.0242,0.1355,0.1016,3021
0.2899,0.0803,0.1667,0.0756,0.0362,0.0149,0.0054,0.0054,0.1118,-0.0517,3022
0.4298,0.2857,0.2645,0.2273,0.1448,0.1179,0.101,0.101,0.3028,0.1219,3023
0.3279,0.1074,0.2377,0.1918,0.095,0.0475,0.0159,0.0159,0.1477,0.1641,3024
0.3973,0.1528,0.2466,0.2405,0.1469,0.0944,0.0686,0.0686,0.2648,0.185,3025
0.3941,0.2247,0.2974,0.1453,0.1095,0.0828,0.0693,0.0693,0.1755,0.1747,3026
0.3944,0.1714,0.3239,0.236,0.1553,0.0822,0.0283,0.0283,0.2075,0.2986,3027
0.2368,0.08,0.1711,0.1444,0.0698,0.0381,0.0159,0.0159,0.1328,0.0599,3028
0.2974,0.0518,0.1538,0.1697,0.0697,0.0152,0.0071,0.0071,0.1121,-0.0003,3029
0.4286,0.1712,0.2449,0.1731,0.1023,0.0587,0.0339,0.0339,0.1918,0.351,3030
0.464,0.2114,0.336,0.1951,0.0982,0.0622,0.0418,0.0418,0.3491,0.2806,3031
0.3891,0.1279,0.2624,0.2413,0.1298,0.0894,0.0626,0.0626,0.2048,0.1092,3032
0.2857,0.1553,0.2095,0.1467,0.089,0.0688,0.0548,0.0548,0.3124,0.2719,3033
0.5318,0.2222,0.4046,0.3688,0.2108,0.1294,0.0855,0.0855,0.2852,0.419,3034
0.2576,0.0462,0.1515,0.1549,0.047,0.0147,0.0083,0.0083,0.1524,-0.0134,3035
0.4855,0.1988,0.3815,0.4217,0.2586,0.1489,0.0801,0.0801,0.3222,0.2904,3036
0.5871,0.3317,0.4179,0.4289,0.318,0.2437,0.1769,0.1769,0.3407,0.4397,3037
0.4903,0.2484,0.3613,0.3333,0.2207,0.1642,0.1194,0.1194,0.3745,0.3205,3038
0.4658,0.2222,0.3562,0.253,0.1666,0.0882,0.0304,0.0304,0.3483,0.3171,3039
0.4444,0.2697,0.3889,0.2646,0.2031,0.1719,0.1494,0.1494,0.2947,0.3325,3040
0.3,0.1356,0.2167,0.1923,0.1117,0.0548,0.0216,0.0216,0.3211,0.1148,3041
0.4875,0.1772,0.3125,0.3164,0.153,0.0664,0.0247,0.0247,0.2591,0.1598,3042
0.4134,0.1469,0.257,0.2903,0.1589,0.1035,0.0593,0.0593,0.2561,0.1978,3043
0.2903,0.1413,0.2151,0.096,0.0525,0.0318,0.0118,0.0118,0.1387,-0.0015,3044
0.3699,0.0936,0.2312,0.2556,0.1072,0.0639,0.0234,0.0234,0.212,0.1832,3045
0.3741,0.1304,0.223,0.1414,0.0789,0.0411,0.0127,0.0127,0.1764,0.186,3046
0.5101,0.1633,0.3758,0.4245,0.2172,0.1099,0.066,0.066,0.2852,0.3071,3047
0.3538,0.1875,0.2769,0.1977,0.1181,0.0793,0.0278,0.0278,0.3148,0.1457,3048
0.5556,0.3146,0.4222,0.435,0.3234,0.2399,0.1941,0.1941,0.362,0.4013,3049
0.4,0.1685,0.1889,0.3039,0.1697,0.0884,0.0303,0.0303,0.2281,0.086,3050
0.4359,0.2078,0.359,0.3488,0.2125,0.1477,0.1039,0.1039,0.3847,0.2115,3051
0.4286,0.1928,0.25,0.2544,0.1699,0.1147,0.0632,0.0632,0.1917,-0.009,3052
0.5381,0.2564,0.3756,0.3582,0.2207,0.1463,0.1099,0.1099,0.2697,0.3581,3053
0.3793,0.1279,0.2529,0.3095,0.1727,0.1133,0.0857,0.0857,0.2553,0.1758,3054
0.4144,0.1636,0.2883,0.1804,0.1031,0.0634,0.0419,0.0419,0.2058,0.2075,3055
0.3217,0.0709,0.1818,0.1765,0.0458,0.0136,0.0075,0.0075,0.1318,0.0189,3056
0.4155,0.1073,0.2319,0.27,0.1257,0.0776,0.0552,0.0552,0.2037,0.1624,3057
0.5202,0.2081,0.2601,0.3252,0.1995,0.1227,0.0733,0.0733,0.3023,0.2106,3058
0.4327,0.1942,0.2885,0.277,0.1715,0.0967,0.0515,0.0515,0.2326,0.1798,3059
0.4538,0.1695,0.3193,0.2486,0.1498,0.0957,0.0491,0.0491,0.1941,0.292,3060
0.2857,0.0311,0.1544,0.1256,0.0338,0.0081,0.004,0.004,0.1192,-0.0584,3061
0.4807,0.2985,0.3976,0.132,0.1003,0.0759,0.061,0.061,0.1991,0.3108,3062
0.3178,0.1524,0.2617,0.1585,0.0989,0.0625,0.0419,0.0419,0.3833,0.1804,3063
0.5376,0.2935,0.4086,0.4038,0.2941,0.223,0.1725,0.1725,0.3653,0.3177,3064
0.4135,0.1787,0.3291,0.1837,0.1137,0.0773,0.0587,0.0587,0.165,0.2608,3065
0.4144,0.1545,0.2072,0.2326,0.1217,0.0725,0.0397,0.0397,0.1963,0.1202,3066
0.4358,0.2034,0.3464,0.3522,0.211,0.1536,0.1209,0.1209,0.3103,0.2445,3067
0.4386,0.1947,0.2895,0.2314,0.1364,0.0796,0.0432,0.0432,0.1952,0.0594,3068
0.474,0.1287,0.289,0.373,0.1703,0.0868,0.0294,0.0294,0.2822,0.2861,3069
0.4066,0.1111,0.2747,0.2849,0.156,0.0924,0.0542,0.0542,0.2743,0.1374,3070
0.3333,0.1207,0.2222,0.1843,0.1037,0.0725,0.0549,0.0549,0.1644,0.1297,3071
0.3934,0.1878,0.2842,0.2564,0.169,0.1173,0.0886,0.0886,0.2208,0.2141,3072
0.4,0.1101,0.2364,0.2279,0.1073,0.0632,0.0208,0.0208,0.1615,0.3083,3073
0.3388,0.1833,0.2231,0.1622,0.1189,0.0932,0.0739,0.0739,0.2083,0.1096,3074
0.4467,0.2154,0.3655,0.3332,0.226,0.1741,0.1402,0.1402,0.2534,0.2337,3075
0.5042,0.2627,0.3109,0.2666,0.166,0.1208,0.0923,0.0923,0.263,0.2741,3076
0.3223,0.1053,0.1896,0.2175,0.0959,0.0199,0.0091,0.0091,0.1623,0.1092,3077
0.4513,0.2383,0.3282,0.2796,0.202,0.1575,0.12,0.12,0.2261,0.3785,3078
0.3969,0.155,0.2901,0.3014,0.1941,0.1384,0.1033,0.1033,0.345,0.233,3079
0.4278,0.1514,0.2781,0.3406,0.1945,0.1286,0.0923,0.0923,0.2438,0.2652,3080
0.4394,0.1231,0.2727,0.2838,0.1527,0.0991,0.0723,0.0723,0.3494,0.2518,3081
0.1988,0.0237,0.1053,0.1025,0.0103,0.0048,0.0033,0.0033,0.0591,-0.2309,3082
0.37,0.1111,0.25,0.1918,0.0772,0.0167,0.0078,0.0078,0.1284,0.1781,3083
0.3377,0.1133,0.1656,0.0835,0.0446,0.028,0.0177,0.0177,0.1347,0.0727,3084
0.4474,0.2389,0.3421,0.2769,0.1947,0.131,0.0975,0.0975,0.2783,0.3267,3085
0.3697,0.1271,0.2269,0.2156,0.107,0.059,0.0334,0.0334,0.1715,0.1394,3086
0.3768,0.1471,0.2319,0.2716,0.1542,0.0966,0.0583,0.0583,0.2907,0.1878,3087
0.4364,0.2477,0.3182,0.2671,0.1767,0.1227,0.0803,0.0803,0.2449,0.2887,3088
0.5414,0.2123,0.3978,0.4138,0.2301,0.1356,0.0738,0.0738,0.3019,0.3653,3089
0.4203,0.2059,0.2899,0.2911,0.1932,0.1571,0.1375,0.1375,0.3354,0.3049,3090
0.3492,0.152,0.2222,0.166,0.1089,0.0822,0.0681,0.0681,0.1831,0.124,3091
0.5579,0.3085,0.3789,0.4318,0.3284,0.263,0.2197,0.2197,0.3942,0.3694,3092
0.3919,0.1837,0.2432,0.1546,0.0972,0.0664,0.0449,0.0449,0.186,0.1914,3093
0.3947,0.1733,0.2632,0.253,0.1571,0.1223,0.0978,0.0978,0.344,0.2378,3094
0.2595,0.031,0.1832,0.1558,0.0143,0.0065,0.0044,0.0044,0.1631,-0.0989,3095
0.5876,0.2812,0.4639,0.4732,0.3215,0.2215,0.1467,0.1467,0.3869,0.4007,3096
0.2993,0.1793,0.2585,0.2346,0.1796,0.1598,0.1473,0.1473,0.3116,0.0617,3097
0.4245,0.2058,0.2694,0.2575,0.1529,0.083,0.0571,0.0571,0.2156,0.2301,3098
0.3333,0.1504,0.2544,0.1403,0.0763,0.0519,0.04,0.04,0.1437,0.2067,3099
0.2274,0.1145,0.1472,0.0402,0.0262,0.0181,0.012,0.012,0.1035,-0.0884,3100
0.3926,0.0745,0.2086,0.3023,0.1033,0.0503,0.0198,0.0198,0.251,0.1779,3101
0.4255,0.1505,0.2766,0.2664,0.1408,0.0825,0.0572,0.0572,0.2208,0.216,3102
0.4324,0.137,0.2432,0.2208,0.0934,0.0226,0.0112,0.0112,0.1945,0.0603,3103
0.396,0.16,0.2772,0.2139,0.1264,0.0846,0.0611,0.0611,0.23,0.2136,3104
0.4238,0.2282,0.3311,0.3553,0.2384,0.1832,0.1355,0.1355,0.3346,0.2748,3105
0.3279,0.1333,0.2295,0.1705,0.0767,0.0409,0.0168,0.0168,0.319,0.2209,3106
0.3548,0.1304,0.2581,0.264,0.1595,0.1114,0.0743,0.0743,0.2064,0.0977,3107
0.3841,0.1342,0.2517,0.275,0.1319,0.0607,0.0232,0.0232,0.2327,0.2193,3108
0.0882,0.0,0.0882,0.0417,0.0077,0.0044,0.0033,0.0033,0.0538,-0.0808,3109
0.2162,0.0411,0.1216,0.141,0.0135,0.0062,0.0042,0.0042,0.1052,-0.0954,3110
0.5189,0.2295,0.3676,0.372,0.1926,0.1185,0.0659,0.0659,0.3114,0.296,3111
0.4132,0.2417,0.3388,0.2224,0.1642,0.1302,0.1012,0.1012,0.2239,0.2882,3112
0.4561,0.0828,0.269,0.3295,0.0195,0.0076,0.0048,0.0048,0.1897,0.1621,3113
0.3483,0.1809,0.2985,0.2046,0.1373,0.1009,0.0798,0.0798,0.1894,0.1467,3114
0.3885,0.1314,0.3165,0.2381,0.0928,0.0219,0.0107,0.0107,0.2608,0.3568,3115
0.3547,0.1592,0.266,0.2599,0.1654,0.1247,0.0966,0.0966,0.2016,0.196,3116
0.497,0.2209,0.3879,0.3827,0.2396,0.1634,0.1138,0.1138,0.3435,0.2777,3117
0.4845,0.1458,0.299,0.3121,0.1426,0.0577,0.0207,0.0207,0.2763,0.379,3118
0.3392,0.0828,0.2105,0.2292,0.0982,0.0675,0.0507,0.0507,0.2371,0.1601,3119
0.1978,0.0222,0.1099,0.1492,0.0416,0.0127,0.007,0.007,0.0971,-0.1252,3120
0.3455,0.1468,0.2727,0.233,0.1483,0.1163,0.0971,0.0971,0.2078,0.1979,3121
0.2936,0.0561,0.1651,0.125,0.0141,0.0068,0.0048,0.0048,0.0875,-0.1267,3122
0.2897,0.1042,0.1724,0.0676,0.0375,0.0228,0.0071,0.0071,0.1191,0.0731,3123
0.438,0.2667,0.365,0.2907,0.2339,0.1985,0.1706,0.1706,0.4923,0.3713,3124
0.4817,0.2646,0.3351,0.3439,0.248,0.1861,0.139,0.139,0.3299,0.3632,3125
0.2628,0.0444,0.1168,0.1647,0.0443,0.0133,0.0073,0.0073,0.2058,0.0786,3126
0.3057,0.1145,0.2096,0.176,0.0835,0.0167,0.0075,0.0075,0.1159,0.0586,3127
0.2628,0.0444,0.1314,0.1463,0.0601,0.0165,0.0087,0.0087,0.1605,0.0768,3128
0.5759,0.2751,0.3874,0.4629,0.3081,0.211,0.1602,0.1602,0.3603,0.4491,3129
0.3456,0.1259,0.1765,0.1487,0.0889,0.0629,0.0429,0.0429,0.1521,0.1078,3130
0.5495,0.3,0.3626,0.4138,0.286,0.2127,0.1547,0.1547,0.3332,0.3708,3131
0.4167,0.2113,0.3472,0.2738,0.1723,0.1295,0.1018,0.1018,0.337,0.3125,3132
0.5017,0.33,0.388,0.1775,0.1438,0.1149,0.091,0.091,0.2701,0.3825,3133
0.4633,0.2171,0.3164,0.3449,0.2125,0.1586,0.128,0.128,0.2456,0.215,3134
0.1699,0.0397,0.1307,0.0764,0.0411,0.0267,0.0122,0.0122,0.0531,-0.1511,3135
0.256,0.0325,0.16,0.1566,0.0618,0.0168,0.0088,0.0088,0.2187,0.1616,3136
0.597,0.3015,0.3682,0.4691,0.3201,0.2069,0.1268,0.1268,0.3502,0.4481,3137
0.2963,0.075,0.1975,0.2471,0.1085,0.0521,0.0204,0.0204,0.2113,0.128,3138
0.4319,0.237,0.338,0.2839,0.1992,0.1509,0.1132,0.1132,0.2543,0.3319,3139
0.331,0.0979,0.1793,0.241,0.1434,0.0798,0.0282,0.0282,0.2529,0.0298,3140
0.5561,0.4108,0.5027,0.4544,0.371,0.315,0.2663,0.2663,0.4001,0.3506,3141
0.1386,0.05,0.099,0.0016,0.0009,0.0005,0.0002,0.0002,0.0489,-0.1187,3142
0.2952,0.1058,0.2,0.1843,0.0791,0.0377,0.0147,0.0147,0.1235,0.107,3143
0.4074,0.1215,0.2222,0.1746,0.0773,0.0151,0.0067,0.0067,0.1453,0.3436,3144
0.3143,0.1159,0.1714,0.1744,0.0785,0.0194,0.0097,0.0097,0.2232,0.1806,3145
0.3455,0.1376,0.199,0.1584,0.0874,0.0571,0.0352,0.0352,0.1894,0.0827,3146
0.4615,0.1778,0.3407,0.3253,0.1315,0.0571,0.0212,0.0212,0.2411,0.2747,3147
0.2553,0.0645,0.1702,0.1847,0.0739,0.0379,0.0153,0.0153,0.1286,-0.0386,3148
0.3805,0.1607,0.2389,0.1984,0.1042,0.0694,0.0538,0.0538,0.1611,0.114,3149
0.3863,0.2078,0.2318,0.2318,0.1649,0.1089,0.0695,0.0695,0.184,0.1862,3150
0.1279,0.0,0.1047,0.0458,0.0052,0.0025,0.0018,0.0018,0.0433,-0.1318,3151
0.4734,0.2275,0.2959,0.2707,0.1672,0.0992,0.0646,0.0646,0.2331,0.2712,3152
0.4317,0.2044,0.2878,0.2593,0.1708,0.1139,0.0784,0.0784,0.3238,0.1409,3153
0.2018,0.0935,0.1284,0.1169,0.0784,0.0627,0.0508,0.0508,0.2665,-0.003,3154
0.4506,0.2311,0.2688,0.2621,0.1744,0.1366,0.1122,0.1122,0.2799,0.2708,3155
0.4487,0.2208,0.3846,0.2976,0.1986,0.1499,0.1136,0.1136,0.3249,0.343,3156
0.5823,0.2723,0.4219,0.365,0.2194,0.1475,0.0964,0.0964,0.3483,0.3351,3157
0.5333,0.2577,0.3515,0.3494,0.2261,0.1641,0.1289,0.1289,0.3375,0.3187,3158
0.3304,0.0901,0.2321,0.1844,0.0728,0.0425,0.0154,0.0154,0.1318,0.0815,3159
0.4878,0.1728,0.2927,0.439,0.2328,0.1267,0.04,0.04,0.2853,0.2875,3160
0.3463,0.1485,0.2511,0.221,0.1321,0.0704,0.0391,0.0391,0.2102,0.1553,3161
0.3675,0.1379,0.2564,0.1744,0.1029,0.0811,0.0678,0.0678,0.1759,0.0992,3162
0.1538,0.0174,0.1026,0.0988,0.0111,0.0054,0.0038,0.0038,0.114,-0.0304,3163
0.4125,0.1519,0.2875,0.3416,0.2024,0.1404,0.1033,0.1033,0.2731,0.1996,3164
0.4638,0.2244,0.3671,0.2914,0.1937,0.1374,0.1049,0.1049,0.2738,0.3179,3165
0.5022,0.2489,0.4141,0.2622,0.1779,0.1157,0.0832,0.0832,0.2738,0.3656,3166
0.4492,0.2486,0.3209,0.3974,0.2827,0.2046,0.1388,0.1388,0.3325,0.2902,3167
0.3966,0.1404,0.1724,0.2405,0.1111,0.0543,0.0214,0.0214,0.4187,0.221,3168
0.3457,0.1375,0.2222,0.2726,0.1585,0.1102,0.0652,0.0652,0.2466,0.109,3169
0.4457,0.2198,0.3261,0.3715,0.2399,0.1477,0.0925,0.0925,0.2661,0.2821,3170
0.4663,0.199,0.3316,0.3599,0.2257,0.1463,0.0897,0.0897,0.2783,0.3216,3171
0.374,0.1769,0.313,0.1315,0.0811,0.0511,0.026,0.026,0.1729,0.2492,3172
0.3265,0.0828,0.2585,0.1739,0.0757,0.0503,0.0346,0.0346,0.267,0.1481,3173
0.4,0.1969,0.2359,0.2594,0.1607,0.0982,0.0544,0.0544,0.2799,0.254,3174
0.2,0.0156,0.1385,0.1467,0.0141,0.0065,0.0044,0.0044,0.1089,-0.0231,3175
0.5327,0.2234,0.2714,0.3157,0.1859,0.1332,0.1006,0.1006,0.2247,0.325,3176
0.2237,0.0667,0.1842,0.1662,0.0896,0.0582,0.0396,0.0396,0.1411,-0.0703,3177
0.4344,0.21,0.3077,0.2215,0.1439,0.1016,0.0761,0.0761,0.2262,0.247,3178
0.4852,0.1557,0.2485,0.3444,0.1646,0.0851,0.0516,0.0516,0.2754,0.2402,3179
0.3879,0.1104,0.2061,0.2451,0.0985,0.046,0.0177,0.0177,0.3074,0.2119,3180
0.3387,0.1148,0.2419,0.1385,0.0147,0.007,0.0049,0.0049,0.1452,0.0213,3181
0.3665,0.1928,0.2869,0.2017,0.1274,0.0809,0.0584,0.0584,0.1759,0.2082,3182
0.3857,0.1449,0.2857,0.241,0.1328,0.0955,0.0683,0.0683,0.2667,0.2375,3183
0.3911,0.1582,0.2905,0.2927,0.1827,0.1245,0.082,0.082,0.2208,0.1436,3184
0.3548,0.1304,0.2043,0.2407,0.1398,0.0844,0.05,0.05,0.1842,0.0472,3185
0.3524,0.1346,0.2571,0.0913,0.0237,0.0071,0.0039,0.0039,0.1046,-0.2033,3186
0.3333,0.1084,0.2143,0.2842,0.1555,0.0804,0.0274,0.0274,0.1934,0.1443,3187
0.5091,0.2661,0.4,0.314,0.2234,0.1775,0.1506,0.1506,0.2872,0.2766,3188
0.1503,0.0117,0.104,0.0643,0.0077,0.0038,0.0027,0.0027,0.0449,-0.2429,3189
0.2165,0.0625,0.134,0.0619,0.0341,0.0246,0.0176,0.0176,0.0699,-0.2334,3190
0.448,0.1463,0.304,0.3043,0.1338,0.0812,0.03,0.03,0.3418,0.2801,3191
0.488,0.2995,0.4019,0.3813,0.2932,0.2305,0.1852,0.1852,0.3676,0.3999,3192
0.3484,0.2092,0.3355,0.2451,0.1657,0.1277,0.1017,0.1017,0.1617,0.2358,3193
0.3851,0.1258,0.2236,0.2727,0.1371,0.0869,0.0627,0.0627,0.2268,0.1446,3194
0.4444,0.1657,0.2339,0.3488,0.2125,0.139,0.0993,0.0993,0.2973,0.183,3195
0.4305,0.1629,0.2332,0.2343,0.1212,0.0746,0.0493,0.0493,0.1617,0.1612,3196
0.2667,0.0787,0.1778,0.1303,0.0733,0.0448,0.0295,0.0295,0.1009,-0.0787,3197
0.5248,0.2014,0.383,0.284,0.1459,0.0932,0.0567,0.0567,0.3875,0.3295,3198
0.5031,0.2609,0.3681,0.378,0.2463,0.1657,0.0871,0.0871,0.3501,0.36,3199
0.3034,0.1259,0.2621,0.2603,0.1473,0.0971,0.0715,0.0715,0.1668,0.1969,3200
0.4649,0.153,0.2919,0.307,0.1639,0.0809,0.027,0.027,0.2511,0.2516,3201
0.4937,0.2308,0.4177,0.4096,0.2548,0.1688,0.1159,0.1159,0.4302,0.2418,3202
0.4561,0.2249,0.3041,0.3202,0.1754,0.104,0.061,0.061,0.2811,0.3294,3203
0.2619,0.0964,0.2024,0.1048,0.0655,0.0475,0.0308,0.0308,0.1086,-0.0466,3204
0.2712,0.0457,0.1582,0.1814,0.0838,0.0517,0.0342,0.0342,0.109,0.0181,3205
0.3933,0.2159,0.3596,0.1945,0.1073,0.0613,0.022,0.022,0.2474,0.2096,3206
0.1575,0.048,0.0945,0.0714,0.0322,0.0115,0.0069,0.0069,0.0573,-0.2759,3207
0.4293,0.1587,0.3246,0.376,0.212,0.114,0.0358,0.0358,0.3154,0.2038,3208
0.2857,0.1091,0.1964,0.1169,0.0555,0.016,0.0086,0.0086,0.2894,0.0463,3209
0.3889,0.1236,0.2667,0.3174,0.1707,0.1106,0.0751,0.0751,0.2623,0.2471,3210
0.4274,0.1739,0.3077,0.2432,0.1291,0.0614,0.0239,0.0239,0.3877,0.1958,3211
0.4823,0.2014,0.2695,0.3457,0.1859,0.0957,0.0325,0.0325,0.3476,0.3154,3212
0.4961,0.2362,0.4031,0.3638,0.2164,0.132,0.0787,0.0787,0.3304,0.2791,3213
0.4364,0.1718,0.303,0.3529,0.1833,0.0932,0.0315,0.0315,0.3332,0.2234,3214
0.4151,0.181,0.2925,0.2573,0.1578,0.1145,0.087,0.087,0.1796,0.159,3215
